,id,province,country,lat,long,date,cases,fatalities,capital,humidity,sunHour,tempC,windspeedKmph
13473,20850,Florida,USA,27.7663,-81.6868,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13474,20943,Georgia,USA,33.0406,-83.6431,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13475,21036,Grand Princess,USA,37.6489,-122.6655,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13476,21129,Guam,USA,13.4443,144.7937,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13477,21222,Hawaii,USA,21.0943,-157.4983,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13478,21315,Idaho,USA,44.2405,-114.4788,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13479,21408,Illinois,USA,40.3495,-88.9861,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13480,21501,Indiana,USA,39.8494,-86.2583,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13481,21594,Iowa,USA,42.0115,-93.2105,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13482,21687,Kansas,USA,38.5266,-96.7265,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13483,21780,Kentucky,USA,37.6681,-84.6701,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13484,21873,Louisiana,USA,31.1695,-91.8678,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13485,21966,Maine,USA,44.6939,-69.3819,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13486,22059,Maryland,USA,39.0639,-76.8021,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13487,22152,Massachusetts,USA,42.2302,-71.5301,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13488,22245,Michigan,USA,43.3266,-84.5361,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13489,22338,Minnesota,USA,45.6945,-93.9002,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13490,22431,Mississippi,USA,32.7416,-89.6787,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13491,22524,Missouri,USA,38.4561,-92.2884,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13492,22617,Montana,USA,46.9219,-110.4544,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13493,22710,Nebraska,USA,41.1254,-98.2681,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13494,22803,Nevada,USA,38.3135,-117.0554,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13495,22896,New Hampshire,USA,43.4525,-71.5639,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13496,22989,New Jersey,USA,40.2989,-74.521,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13497,23082,New Mexico,USA,34.8405,-106.2485,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13498,23175,New York,USA,42.1657,-74.9481,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13499,23268,North Carolina,USA,35.6301,-79.8064,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13500,23361,North Dakota,USA,47.5289,-99.784,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13501,23454,Ohio,USA,40.3888,-82.7649,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13502,23547,Oklahoma,USA,35.5653,-96.9289,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13503,23640,Oregon,USA,44.572,-122.0709,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13504,23733,Pennsylvania,USA,40.5908,-77.2098,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13505,23826,Puerto Rico,USA,18.2208,-66.5901,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13506,23919,Rhode Island,USA,41.6809,-71.5118,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13507,24012,South Carolina,USA,33.8569,-80.945,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13508,24105,South Dakota,USA,44.2998,-99.4388,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13509,24198,Tennessee,USA,35.7478,-86.6923,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13510,24291,Texas,USA,31.0545,-97.5635,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13511,24384,US,USA,37.0902,-95.7129,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13512,24477,United States Virgin Islands,USA,18.35,-64.933,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13513,24570,Utah,USA,40.15,-111.8624,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13514,24663,Vermont,USA,44.0459,-72.7107,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13515,24756,Virgin Islands,USA,18.3358,-64.8963,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13516,24849,Virginia,USA,37.7693,-78.17,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13517,24942,Washington,USA,47.4009,-121.4905,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13518,25035,West Virginia,USA,38.4912,-80.9545,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13519,25128,Wisconsin,USA,44.2685,-89.6165,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13520,25221,Wyoming,USA,42.756,-107.3025,2020-02-08,0.0,0.0,"Washington, D.C.",68,8.4,7,9
13521,19921,Alabama,USA,32.3182,-86.9023,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13522,20014,Alaska,USA,61.3707,-152.4044,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13523,20107,Arizona,USA,33.7298,-111.4312,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13524,20200,Arkansas,USA,34.9697,-92.3731,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13525,20293,California,USA,36.1162,-119.6816,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13526,20386,Colorado,USA,39.0598,-105.3111,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13527,20479,Connecticut,USA,41.5978,-72.7554,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13528,20572,Delaware,USA,39.3185,-75.5071,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13529,20665,Diamond Princess,USA,35.4437,139.638,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13530,20758,District of Columbia,USA,38.8974,-77.0268,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13531,20851,Florida,USA,27.7663,-81.6868,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13532,20944,Georgia,USA,33.0406,-83.6431,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13533,21037,Grand Princess,USA,37.6489,-122.6655,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13534,21130,Guam,USA,13.4443,144.7937,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13535,21223,Hawaii,USA,21.0943,-157.4983,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13536,21316,Idaho,USA,44.2405,-114.4788,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13537,21409,Illinois,USA,40.3495,-88.9861,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13538,21502,Indiana,USA,39.8494,-86.2583,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13539,21595,Iowa,USA,42.0115,-93.2105,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13540,21688,Kansas,USA,38.5266,-96.7265,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13541,21781,Kentucky,USA,37.6681,-84.6701,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13542,21874,Louisiana,USA,31.1695,-91.8678,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13543,21967,Maine,USA,44.6939,-69.3819,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13544,22060,Maryland,USA,39.0639,-76.8021,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13545,22153,Massachusetts,USA,42.2302,-71.5301,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13546,22246,Michigan,USA,43.3266,-84.5361,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13547,22339,Minnesota,USA,45.6945,-93.9002,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13548,22432,Mississippi,USA,32.7416,-89.6787,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13549,22525,Missouri,USA,38.4561,-92.2884,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13550,22618,Montana,USA,46.9219,-110.4544,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13551,22711,Nebraska,USA,41.1254,-98.2681,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13552,22804,Nevada,USA,38.3135,-117.0554,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13553,22897,New Hampshire,USA,43.4525,-71.5639,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13554,22990,New Jersey,USA,40.2989,-74.521,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13555,23083,New Mexico,USA,34.8405,-106.2485,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13556,23176,New York,USA,42.1657,-74.9481,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13557,23269,North Carolina,USA,35.6301,-79.8064,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13558,23362,North Dakota,USA,47.5289,-99.784,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13559,23455,Ohio,USA,40.3888,-82.7649,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13560,23548,Oklahoma,USA,35.5653,-96.9289,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13561,23641,Oregon,USA,44.572,-122.0709,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13562,23734,Pennsylvania,USA,40.5908,-77.2098,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13563,23827,Puerto Rico,USA,18.2208,-66.5901,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13564,23920,Rhode Island,USA,41.6809,-71.5118,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13565,24013,South Carolina,USA,33.8569,-80.945,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13566,24106,South Dakota,USA,44.2998,-99.4388,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13567,24199,Tennessee,USA,35.7478,-86.6923,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13568,24292,Texas,USA,31.0545,-97.5635,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13569,24385,US,USA,37.0902,-95.7129,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13570,24478,United States Virgin Islands,USA,18.35,-64.933,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13571,24571,Utah,USA,40.15,-111.8624,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13572,24664,Vermont,USA,44.0459,-72.7107,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13573,24757,Virgin Islands,USA,18.3358,-64.8963,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13574,24850,Virginia,USA,37.7693,-78.17,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13575,24943,Washington,USA,47.4009,-121.4905,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13576,25036,West Virginia,USA,38.4912,-80.9545,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13577,25129,Wisconsin,USA,44.2685,-89.6165,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13578,25222,Wyoming,USA,42.756,-107.3025,2020-02-09,0.0,0.0,"Washington, D.C.",74,10.4,11,7
13579,19922,Alabama,USA,32.3182,-86.9023,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13580,20015,Alaska,USA,61.3707,-152.4044,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13581,20108,Arizona,USA,33.7298,-111.4312,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13582,20201,Arkansas,USA,34.9697,-92.3731,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13583,20294,California,USA,36.1162,-119.6816,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13584,20387,Colorado,USA,39.0598,-105.3111,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13585,20480,Connecticut,USA,41.5978,-72.7554,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13586,20573,Delaware,USA,39.3185,-75.5071,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13587,20666,Diamond Princess,USA,35.4437,139.638,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13588,20759,District of Columbia,USA,38.8974,-77.0268,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13589,20852,Florida,USA,27.7663,-81.6868,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13590,20945,Georgia,USA,33.0406,-83.6431,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13591,21038,Grand Princess,USA,37.6489,-122.6655,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13592,21131,Guam,USA,13.4443,144.7937,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13593,21224,Hawaii,USA,21.0943,-157.4983,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13594,21317,Idaho,USA,44.2405,-114.4788,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13595,21410,Illinois,USA,40.3495,-88.9861,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13596,21503,Indiana,USA,39.8494,-86.2583,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13597,21596,Iowa,USA,42.0115,-93.2105,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13598,21689,Kansas,USA,38.5266,-96.7265,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13599,21782,Kentucky,USA,37.6681,-84.6701,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13600,21875,Louisiana,USA,31.1695,-91.8678,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13601,21968,Maine,USA,44.6939,-69.3819,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13602,22061,Maryland,USA,39.0639,-76.8021,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13603,22154,Massachusetts,USA,42.2302,-71.5301,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13604,22247,Michigan,USA,43.3266,-84.5361,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13605,22340,Minnesota,USA,45.6945,-93.9002,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13606,22433,Mississippi,USA,32.7416,-89.6787,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13607,22526,Missouri,USA,38.4561,-92.2884,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13608,22619,Montana,USA,46.9219,-110.4544,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13609,22712,Nebraska,USA,41.1254,-98.2681,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13610,22805,Nevada,USA,38.3135,-117.0554,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13611,22898,New Hampshire,USA,43.4525,-71.5639,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13612,22991,New Jersey,USA,40.2989,-74.521,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13613,23084,New Mexico,USA,34.8405,-106.2485,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13614,23177,New York,USA,42.1657,-74.9481,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13615,23270,North Carolina,USA,35.6301,-79.8064,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13616,23363,North Dakota,USA,47.5289,-99.784,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13617,23456,Ohio,USA,40.3888,-82.7649,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13618,23549,Oklahoma,USA,35.5653,-96.9289,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13619,23642,Oregon,USA,44.572,-122.0709,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13620,23735,Pennsylvania,USA,40.5908,-77.2098,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13621,23828,Puerto Rico,USA,18.2208,-66.5901,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13622,23921,Rhode Island,USA,41.6809,-71.5118,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13623,24014,South Carolina,USA,33.8569,-80.945,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13624,24107,South Dakota,USA,44.2998,-99.4388,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13625,24200,Tennessee,USA,35.7478,-86.6923,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13626,24293,Texas,USA,31.0545,-97.5635,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13627,24386,US,USA,37.0902,-95.7129,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13628,24479,United States Virgin Islands,USA,18.35,-64.933,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13629,24572,Utah,USA,40.15,-111.8624,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13630,24665,Vermont,USA,44.0459,-72.7107,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13631,24758,Virgin Islands,USA,18.3358,-64.8963,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13632,24851,Virginia,USA,37.7693,-78.17,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13633,24944,Washington,USA,47.4009,-121.4905,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13634,25037,West Virginia,USA,38.4912,-80.9545,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13635,25130,Wisconsin,USA,44.2685,-89.6165,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13636,25223,Wyoming,USA,42.756,-107.3025,2020-02-10,0.0,0.0,"Washington, D.C.",82,8.5,14,9
13637,19923,Alabama,USA,32.3182,-86.9023,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13638,20016,Alaska,USA,61.3707,-152.4044,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13639,20109,Arizona,USA,33.7298,-111.4312,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13640,20202,Arkansas,USA,34.9697,-92.3731,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13641,20295,California,USA,36.1162,-119.6816,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13642,20388,Colorado,USA,39.0598,-105.3111,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13643,20481,Connecticut,USA,41.5978,-72.7554,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13644,20574,Delaware,USA,39.3185,-75.5071,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13645,20667,Diamond Princess,USA,35.4437,139.638,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13646,20760,District of Columbia,USA,38.8974,-77.0268,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13647,20853,Florida,USA,27.7663,-81.6868,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13648,20946,Georgia,USA,33.0406,-83.6431,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13649,21039,Grand Princess,USA,37.6489,-122.6655,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13650,21132,Guam,USA,13.4443,144.7937,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13651,21225,Hawaii,USA,21.0943,-157.4983,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13652,21318,Idaho,USA,44.2405,-114.4788,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13653,21411,Illinois,USA,40.3495,-88.9861,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13654,21504,Indiana,USA,39.8494,-86.2583,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13655,21597,Iowa,USA,42.0115,-93.2105,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13656,21690,Kansas,USA,38.5266,-96.7265,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13657,21783,Kentucky,USA,37.6681,-84.6701,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13658,21876,Louisiana,USA,31.1695,-91.8678,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13659,21969,Maine,USA,44.6939,-69.3819,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13660,22062,Maryland,USA,39.0639,-76.8021,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13661,22155,Massachusetts,USA,42.2302,-71.5301,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13662,22248,Michigan,USA,43.3266,-84.5361,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13663,22341,Minnesota,USA,45.6945,-93.9002,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13664,22434,Mississippi,USA,32.7416,-89.6787,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13665,22527,Missouri,USA,38.4561,-92.2884,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13666,22620,Montana,USA,46.9219,-110.4544,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13667,22713,Nebraska,USA,41.1254,-98.2681,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13668,22806,Nevada,USA,38.3135,-117.0554,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13669,22899,New Hampshire,USA,43.4525,-71.5639,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13670,22992,New Jersey,USA,40.2989,-74.521,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13671,23085,New Mexico,USA,34.8405,-106.2485,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13672,23178,New York,USA,42.1657,-74.9481,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13673,23271,North Carolina,USA,35.6301,-79.8064,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13674,23364,North Dakota,USA,47.5289,-99.784,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13675,23457,Ohio,USA,40.3888,-82.7649,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13676,23550,Oklahoma,USA,35.5653,-96.9289,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13677,23643,Oregon,USA,44.572,-122.0709,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13678,23736,Pennsylvania,USA,40.5908,-77.2098,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13679,23829,Puerto Rico,USA,18.2208,-66.5901,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13680,23922,Rhode Island,USA,41.6809,-71.5118,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13681,24015,South Carolina,USA,33.8569,-80.945,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13682,24108,South Dakota,USA,44.2998,-99.4388,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13683,24201,Tennessee,USA,35.7478,-86.6923,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13684,24294,Texas,USA,31.0545,-97.5635,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13685,24387,US,USA,37.0902,-95.7129,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13686,24480,United States Virgin Islands,USA,18.35,-64.933,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13687,24573,Utah,USA,40.15,-111.8624,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13688,24666,Vermont,USA,44.0459,-72.7107,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13689,24759,Virgin Islands,USA,18.3358,-64.8963,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13690,24852,Virginia,USA,37.7693,-78.17,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13691,24945,Washington,USA,47.4009,-121.4905,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13692,25038,West Virginia,USA,38.4912,-80.9545,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13693,25131,Wisconsin,USA,44.2685,-89.6165,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13694,25224,Wyoming,USA,42.756,-107.3025,2020-02-11,0.0,0.0,"Washington, D.C.",92,5.4,19,18
13695,19924,Alabama,USA,32.3182,-86.9023,2020-02-12,0.0,0.0,"Washington, D.C.",82,7.0,14,9
13696,20017,Alaska,USA,61.3707,-152.4044,2020-02-12,0.0,0.0,"Washington, D.C.",82,7.0,14,9
13697,20110,Arizona,USA,33.7298,-111.4312,2020-02-12,0.0,0.0,"Washington, D.C.",82,7.0,14,9
13698,20203,Arkansas,USA,34.9697,-92.3731,2020-02-12,0.0,0.0,"Washington, D.C.",82,7.0,14,9
13699,20296,California,USA,36.1162,-119.6816,2020-02-12,0.0,0.0,"Washington, D.C.",82,7.0,14,9
13700,20389,Colorado,USA,39.0598,-105.3111,2020-02-12,0.0,0.0,"Washington, D.C.",82,7.0,14,9
13701,20482,Connecticut,USA,41.5978,-72.7554,2020-02-12,0.0,0.0,"Washington, D.C.",82,7.0,14,9
13702,20575,Delaware,USA,39.3185,-75.5071,2020-02-12,0.0,0.0,"Washington, D.C.",82,7.0,14,9
13703,20668,Diamond Princess,USA,35.4437,139.638,2020-02-12,0.0,0.0,"Washington, D.C.",82,7.0,14,9
